-20.23296  -5.16307   0.00000  -0.02942   0.00000  -1.19514  -1.19514
 -5.16307  -2.44599   0.00000  -0.12694   0.00000  -1.02428  -1.02428
  0.00000   0.00000  -0.31904   0.00000   0.00000  -0.39587   0.39587
 -0.02942  -0.12694   0.00000  -0.35165   0.00000  -0.36789  -0.36789
  0.00000   0.00000   0.00000   0.00000  -0.39124   0.00000   0.00000
 -1.19514  -1.02428  -0.39587  -0.36789   0.00000  -0.57859  -0.39371
 -1.19514  -1.02428   0.39587  -0.36789   0.00000  -0.39371  -0.57859

